,review_index,date,review,rating,status,length,label,language,scores,compound,sentiment
6810,4405,2020-09-29,Good Course for Begginners,4,completer,26,pos,no,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,pos
6811,4406,2020-09-29,Ideal for novice level programmers!,4,completer,35,pos,da,"{'neg': 0.0, 'neu': 0.52, 'pos': 0.48, 'compound': 0.5707}",0.5707,pos
6812,4407,2020-09-29,THIS COURSE IS EASY IF YOU REALLY LIKE MEANS.,4,completer,45,pos,en,"{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.6901}",0.6901,pos
6813,4408,2020-09-29,nice,5,completer,4,pos,pl,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,pos
6814,4409,2020-09-29,The course was really helpful.,4,completer,30,pos,en,"{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.4754}",0.4754,pos
6815,4409,2020-09-29,Thank you!,4,completer,10,pos,en,"{'neg': 0.0, 'neu': 0.264, 'pos': 0.736, 'compound': 0.4199}",0.4199,pos
6816,4410,2020-09-29,good one,5,completer,8,pos,cy,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,pos
6817,4411,2020-09-29,Excellent course ! Dr. Charles Severance is a conscientious teacher.,5,completer,68,pos,en,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.6114}",0.6114,pos
6818,4411,2020-09-29,He gives the clear and funny examples and keeps encouraging learners.,5,completer,69,pos,en,"{'neg': 0.0, 'neu': 0.473, 'pos': 0.527, 'compound': 0.836}",0.836,pos
6819,4411,2020-09-29,The lessons are well-structured and the assignments following the lessons require the ability to apply the functions.,5,completer,117,pos,en,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.3182}",0.3182,pos
6820,4411,2020-09-29,I highly recommend this course for all beginners.,5,completer,49,pos,en,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4201}",0.4201,pos
6821,4412,2020-09-29,Easy learning curve,5,completer,19,pos,en,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,pos
6822,4413,2020-09-29,very good ,5,completer,10,pos,af,"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4927}",0.4927,pos
6823,4414,2020-09-29,Pretty nice,5,completer,11,pos,en,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7184}",0.7184,pos
6824,4415,2020-09-29,execellent,5,completer,10,pos,ca,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
6825,4416,2020-09-29,Overall the course is nice and basically meant for beginners who don't have prior knowledge of python.,4,completer,102,pos,en,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4215}",0.4215,pos
6826,4416,2020-09-29,In this course the references provided are fine and the video lectures are also good and at the most the Instructor is good at explaining concepts.,4,completer,147,pos,en,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.765}",0.765,pos
6827,4416,2020-09-29,The accent of instructor is good so even if you are not from western countries you can easily understand if you know basic English also you can read subtitles if needed.,4,completer,169,pos,en,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.6486}",0.6486,pos
6828,4416,2020-09-29,Happy Learning,4,completer,14,pos,en,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,pos
6829,4417,2020-09-29,"  This course was very helpful as it helped me correct all of the silly mistakes that I used to commit during programming, in the past.",5,completer,135,pos,en,"{'neg': 0.087, 'neu': 0.692, 'pos': 0.221, 'compound': 0.4391}",0.4391,pos
6830,4417,2020-09-29, ,5,completer,1,pos,en,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
6831,4418,2020-09-29,I learned lot of new programming techniques by Python.Loved to learn  getting started with Python.,5,completer,98,pos,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
6832,4419,2020-09-29,Charles Severance is the most amazing teacher ever.He made things so easy,5,completer,73,pos,en,"{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.8331}",0.8331,pos
6833,4420,2020-09-29,great course,5,completer,12,pos,en,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,pos
6834,4421,2020-09-29,"I enjoyed this course very much, i'd like learn in IOT with Python  ",5,completer,68,pos,en,"{'neg': 0.0, 'neu': 0.623, 'pos': 0.377, 'compound': 0.7239}",0.7239,pos
6835,4422,2020-09-29,This is the first online course that I have been able to successfully complete.,5,completer,79,pos,en,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.4939}",0.4939,pos
6836,4422,2020-09-29,"It is by far, the best online educational experience I have had.",5,completer,64,pos,en,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}",0.6369,pos
6837,4422,2020-09-29,"The course  is well structured where the notes, the lecture  videos and assignment  are well synchronize , allowing you to follow along so well.",5,completer,144,pos,en,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.6486}",0.6486,pos
6838,4422,2020-09-29,I strongly recommend this course to anyone who wants to Get Started with Python!,5,completer,80,pos,en,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.5983}",0.5983,pos
6839,4423,2020-09-29,It is very helpful for beginners.,5,completer,33,pos,en,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.4754}",0.4754,pos
6840,4424,2020-09-29,NICE COURSE FOR BEGINNERS,5,completer,25,pos,en,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,pos
6841,4425,2020-09-29,Wonderful course and great teachers.,5,completer,36,pos,en,"{'neg': 0.0, 'neu': 0.278, 'pos': 0.722, 'compound': 0.8316}",0.8316,pos
6842,4426,2020-09-29,This course was very great.....I learned many new things in python language,5,completer,75,pos,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
6843,4427,2020-09-29,"It was good experience for me.In addition, you have to add Turkish subtitle in last week.",5,completer,89,pos,en,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4404}",0.4404,pos
6844,4428,2020-09-29,ItÂ´s a fantastic beginningÂ¡Â¡Â¡,5,completer,33,pos,en,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.5574}",0.5574,pos
6845,4429,2020-09-29,"its very good for a beginner and a person who is opting to learn coding for the first time , the videos are explanatory and well made ",4,completer,134,pos,en,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.6478}",0.6478,pos
6846,4430,2020-09-29,Instructor was litt,5,completer,19,pos,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
6847,4431,2020-09-29,It is an great  honor to be part of this course.,5,completer,48,pos,en,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.8074}",0.8074,pos
6848,4431,2020-09-29,The best course of python for beginners ,5,completer,40,pos,en,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6369}",0.6369,pos
6849,4432,2020-09-29,great! if you want to have python learning at its required pace this is the way!,5,completer,80,pos,en,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.717}",0.717,pos
6850,4433,2020-09-29,  it was very good and informative course.,5,completer,42,pos,en,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.4927}",0.4927,pos
6851,4433,2020-09-29,I learn a lot of things in this course and I get interested in computer science and analysis.,5,completer,93,pos,en,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4019}",0.4019,pos
6852,4433,2020-09-29,I think programming is really beautiful cause it is base on some very fundamental logics and when you thing vividly through these logics you see beauty of it  ,5,completer,159,pos,en,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.8399}",0.8399,pos
6853,4434,2020-09-29,Amazing!,5,completer,8,pos,sw,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6239}",0.6239,pos
6854,4435,2020-09-29,Loved the course as a total beginner! Great insights and fueled to dig deeper.,5,completer,78,pos,en,"{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.8516}",0.8516,pos
6855,4435,2020-09-29,Thank you very much,5,completer,19,pos,en,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}",0.3612,pos
6856,4436,2020-09-29,The teacher is amazing! I learned everything I must know for college,5,completer,68,pos,en,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.6239}",0.6239,pos
6857,4437,2020-09-29,Great way to get a crash course on Python and understanding the basics of computer language.,5,completer,92,pos,en,"{'neg': 0.136, 'neu': 0.657, 'pos': 0.207, 'compound': 0.34}",0.34,pos
6858,4437,2020-09-29,I look forward to expanding this skill set and taking more courses in other languages.,5,completer,86,pos,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
6859,4437,2020-09-29,,5,completer,0,pos,en,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
6860,4438,2020-09-29,i gain some knowledge and also it very useful for me,5,completer,52,pos,en,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.7645}",0.7645,pos
6861,4439,2020-09-29,This is the best online course I have ever taken.,5,completer,49,pos,en,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.6369}",0.6369,pos
6862,4440,2020-09-29,Nice Course to learn python for beginners.,5,completer,42,pos,en,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}",0.4215,pos
6863,4441,2020-09-29,good ,5,completer,5,pos,so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
6864,4442,2020-09-29,"My instructor was excellent ,I love this course ",4,completer,48,pos,en,"{'neg': 0.0, 'neu': 0.432, 'pos': 0.568, 'compound': 0.836}",0.836,pos
6865,4443,2020-09-29,the course is really interesting and professional,5,completer,49,pos,en,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.4576}",0.4576,pos
6866,4444,2020-09-29,Very easy to learn the course and one more teaching is very good.,5,completer,65,pos,en,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7496}",0.7496,pos
6867,4444,2020-09-29,Thank you sir,5,completer,13,pos,en,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}",0.3612,pos
6868,4445,2020-09-29,Great course,5,completer,12,pos,en,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,pos
6869,4446,2020-09-29,Interesting course by Dr. Chuck,5,completer,31,pos,en,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.4019}",0.4019,pos
6870,4447,2020-09-29,Unbelievable.,5,completer,13,pos,da,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2023}",0.2023,pos
6871,4448,2020-09-29,wonderful course,5,completer,16,pos,en,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,pos
6872,4449,2020-09-29,It was nice experience to do learning by doing with this platform.,3,completer,66,neu,en,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}",0.4215,pos
6873,4449,2020-09-29,Thank you Coursera......!,3,completer,25,neu,en,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4199}",0.4199,pos
6874,4450,2020-09-29,Best Couse for Beginner Programmer.,5,completer,35,pos,no,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.6369,pos
6875,4451,2020-09-29,nice,5,completer,4,pos,pl,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,pos
6876,4452,2020-09-29,  Very good introduction to basic programming.,5,completer,46,pos,en,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.4927}",0.4927,pos
6877,4452,2020-09-29,Very easy for beginners in python who have already some programming background - but still extremely useful to quickly and efficiently learn python basics.,5,completer,155,pos,en,"{'neg': 0.0, 'neu': 0.668, 'pos': 0.332, 'compound': 0.8731}",0.8731,pos
6878,4452,2020-09-29, ,5,completer,1,pos,en,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
6879,4453,2020-09-29,"Nice course, its very helpful.",5,completer,30,pos,en,"{'neg': 0.0, 'neu': 0.337, 'pos': 0.663, 'compound': 0.7089}",0.7089,pos
6880,4454,2020-09-29,good,5,completer,4,pos,so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
6881,4455,2020-09-29,Really good course .,5,completer,20,pos,en,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",0.4927,pos
6882,4455,2020-09-29,I have learnt a lot in this course's graded assignments and quizzes and also from the video lectures .,5,completer,102,pos,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
6883,4455,2020-09-29,I do recommend this great course for everyone who is just beginning to learn python.,5,completer,84,pos,en,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.8113}",0.8113,pos
6884,4455,2020-09-29,Great course .,5,completer,14,pos,en,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,pos
6885,4455,2020-09-29,Thank you Dr .,5,completer,14,pos,en,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}",0.3612,pos
6886,4455,2020-09-29,Charles Severance .,5,completer,19,pos,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
6887,4455,2020-09-29,I am really grateful to coursera and to Dr.Chuck for this wonderful course.,5,completer,75,pos,en,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.8257}",0.8257,pos
6888,4455,2020-09-29,"I sincerely thank my instructor, University of Michigan and Coursera for this wonderful course.",5,completer,95,pos,en,"{'neg': 0.0, 'neu': 0.501, 'pos': 0.499, 'compound': 0.8743}",0.8743,pos
6889,4456,2020-09-29,Great course to remember high level programming after taking a two-year break.,5,completer,78,pos,en,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.6249}",0.6249,pos
6890,4456,2020-09-29,Also good for python learning.,5,completer,30,pos,en,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,pos
6891,4457,2020-09-29,GREAT COURSE BY DR.CHARLES.,5,completer,27,pos,en,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,pos
6892,4458,2020-09-29,Best cours,5,completer,10,pos,fr,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,pos
6893,4459,2020-09-29,Very beginner friendly,5,completer,22,pos,no,"{'neg': 0.0, 'neu': 0.365, 'pos': 0.635, 'compound': 0.539}",0.539,pos
6894,4460,2020-09-29,Beautiful course for all types of students and learners.,5,completer,56,pos,en,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.5994}",0.5994,pos
6895,4461,2020-09-29,Dr. Chuck is such a great teacher.,5,completer,34,pos,en,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}",0.6249,pos
6896,4461,2020-09-29,I am tearing up at how simple he made things and how much I struggled to grasp these concepts a couple of years back.,5,completer,117,pos,en,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.34}",-0.34,neg
6897,4461,2020-09-29,I'd recommend it in a heartbeat for beginners.,5,completer,46,pos,en,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.3612,pos
6898,4462,2020-09-29,marvellous guidance by Mr.Charles he explained well and i was able to learn very quick!,5,completer,87,pos,en,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.3382}",0.3382,pos
6899,4463,2020-09-29,"  Very good, very understandable, the explanation is thorough and systematic.",5,completer,77,pos,en,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4927}",0.4927,pos
6900,4463,2020-09-29,"I love how Mr. Charles teaches, his clear explanation, supported with easy-to-understand examples and analogies is just the best !! I love studying about Programming and i would like to take another class! Thanks very much Coursera!",5,completer,232,pos,en,"{'neg': 0.0, 'neu': 0.529, 'pos': 0.471, 'compound': 0.9752}",0.9752,pos
6901,4464,2020-09-29,It is wonderful.I like it.,5,completer,26,pos,af,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.3612,pos
6902,4465,2020-09-29,its really helpful,5,completer,18,pos,en,"{'neg': 0.0, 'neu': 0.393, 'pos': 0.607, 'compound': 0.4754}",0.4754,pos
6903,4466,2020-09-29,good,5,completer,4,pos,so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
6904,4467,2020-09-29,"The course is very good, and we can understand each and every concepts so well that the person who doesn't even know programming can learn it.",4,completer,142,pos,en,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.7126}",0.7126,pos
6905,4467,2020-09-29,,4,completer,0,pos,en,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
6906,4468,2020-09-29,This subject is best for beginners in Python like me! The professor is engaging!,5,completer,80,pos,en,"{'neg': 0.0, 'neu': 0.532, 'pos': 0.468, 'compound': 0.8652}",0.8652,pos
6907,4469,2020-09-28,Verry Good,5,completer,10,pos,af,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,pos
6908,4470,2020-09-28,"Thank you so much for this great science content, I really like the introduction Charles Russell.",5,completer,97,pos,en,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.8798}",0.8798,pos
6909,4470,2020-09-28," He really has a great way of explaining, he's the best",5,completer,55,pos,en,"{'neg': 0.0, 'neu': 0.483, 'pos': 0.517, 'compound': 0.8617}",0.8617,pos
6910,4471,2020-09-28,"  If you know nothing about programming and want to get started, this is the perfect course for you.",5,completer,100,pos,en,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.6124}",0.6124,pos
6911,4471,2020-09-28,"Mr.Chuck, the instructor, explains in the simplest way possible and provides multiple examples for each chapter.Definitely worth the time and effort!
",5,completer,150,pos,en,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.2942}",0.2942,pos
6912,4472,2020-09-28,Fantastically easy to learn! Great job!,5,completer,39,pos,en,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.8217}",0.8217,pos
6913,4473,2020-09-28,So helpful Thanks,5,dropout,17,pos,en,"{'neg': 0.0, 'neu': 0.138, 'pos': 0.862, 'compound': 0.7408}",0.7408,pos
6914,4474,2020-09-28,I actually Learned a lot from this course without any prior knowledge...So This was really Good Experience for me.,5,completer,114,pos,en,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.4927}",0.4927,pos
6915,4475,2020-09-28,"Excellent teaching, everything is made look so easy that anyone who is not from programming background can get through this course easily.",5,completer,138,pos,en,"{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.8702}",0.8702,pos
6916,4476,2020-09-28,outstanding,5,completer,11,pos,af,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6124}",0.6124,pos
6917,4477,2020-09-28,Nice course for beginners.,4,completer,26,pos,en,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,pos
6918,4478,2020-09-28,The course is basic but very useful.,5,completer,36,pos,en,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.6474}",0.6474,pos
6919,4478,2020-09-28,Anyone who doesn't have an idea about python can learn easily.,5,completer,62,pos,en,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.34}",0.34,pos
6920,4478,2020-09-28,Thank you for the course.,5,completer,25,pos,en,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.3612,pos
6921,4479,2020-09-28,loved it,5,completer,8,pos,sl,"{'neg': 0.0, 'neu': 0.204, 'pos': 0.796, 'compound': 0.5994}",0.5994,pos
6922,4480,2020-09-28,amazing teaching by Sir Charles severence,5,completer,41,pos,en,"{'neg': 0.0, 'neu': 0.568, 'pos': 0.432, 'compound': 0.5859}",0.5859,pos
6923,4481,2020-09-28,Best beginner course for starting python,5,completer,40,pos,en,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.6369,pos
6924,4482,2020-09-28,"For a beginner, it lets you pace your learning journey.",5,completer,55,pos,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
6925,4482,2020-09-28,It gives you an insight as to what programming can be using Python as a language.,5,completer,81,pos,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
