,date,review,rating,status,length,label,language_score,language,scores,compound,sentiment
4114,2020-10-05,excellent,5,completer,9,pos,"{'language': 'ca', 'score': 0.8818881562234163}",ca,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,pos
4115,2020-10-05,"good course for beginner for one or two days learning, recommend!",5,completer,65,pos,"{'language': 'en', 'score': 0.9999978856362632}",en,"{'neg': 0.0, 'neu': 0.613, 'pos': 0.387, 'compound': 0.69}",0.69,pos
4116,2020-10-05,Great!,5,completer,6,pos,"{'language': 'en', 'score': 0.9999970661043157}",en,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6588}",0.6588,pos
4117,2020-10-05,very good course cover everything ,4,completer,34,pos,"{'language': 'en', 'score': 0.9999959558122945}",en,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4927}",0.4927,pos
4118,2020-10-05,"really amazing! i, really happy and excited to learn more on coursera..",4,completer,71,pos,"{'language': 'en', 'score': 0.9999968152976819}",en,"{'neg': 0.0, 'neu': 0.449, 'pos': 0.551, 'compound': 0.901}",0.901,pos
4119,2020-10-05,good,4,completer,4,pos,"{'language': 'so', 'score': 0.9999976272319279}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
4120,2020-10-05,"it's a great course, explained easily with humors and good enrichment materials. ",5,completer,81,pos,"{'language': 'en', 'score': 0.9999964690258113}",en,"{'neg': 0.0, 'neu': 0.368, 'pos': 0.632, 'compound': 0.9001}",0.9001,pos
4121,2020-10-05,it was a very wonderfull experience.classes where simple and very understanding ..thank you very much,5,completer,101,pos,"{'language': 'en', 'score': 0.9999956062074302}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
4122,2020-10-05,It was a wonderful course. All my basics are clear.,5,completer,51,pos,"{'language': 'en', 'score': 0.9999975473435028}",en,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.743}",0.743,pos
4123,2020-10-05,Great course. Really easy to understand. Great teacher! ,5,completer,56,pos,"{'language': 'en', 'score': 0.9999977073908324}",en,"{'neg': 0.0, 'neu': 0.3, 'pos': 0.7, 'compound': 0.9133}",0.9133,pos
4124,2020-10-05,its very interesting subject.  ,5,completer,31,pos,"{'language': 'en', 'score': 0.9999963518789621}",en,"{'neg': 0.0, 'neu': 0.501, 'pos': 0.499, 'compound': 0.4576}",0.4576,pos
4125,2020-10-05,Nice,5,completer,4,pos,"{'language': 'ro', 'score': 0.9999930845237541}",ro,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,pos
4126,2020-10-05,"To my point of you, weeks 1 and 2 are kind of unnecessary for what is followed. I think in the should be at least 2 assignments in week 7",4,completer,137,pos,"{'language': 'en', 'score': 0.9999982214069283}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
4127,2020-10-05,Complete course for junior programing,5,completer,37,pos,"{'language': 'en', 'score': 0.7238062773935794}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
4128,2020-10-05,Great instructor ,5,completer,17,pos,"{'language': 'en', 'score': 0.8571405540503465}",en,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,pos
4129,2020-10-05,Professor Charles Russell is a wonderful and joyous teacher who makes this course look so easy and interesting. The first course to the python specialisation taught the basic programming syntaxes and how to apply them.,5,completer,218,pos,"{'language': 'en', 'score': 0.9999960807122827}",en,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.9383}",0.9383,pos
4130,2020-10-05,very good to learn basics of python,5,completer,35,pos,"{'language': 'en', 'score': 0.9999966390810251}",en,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.4927}",0.4927,pos
4131,2020-10-05,Great introduction to programming using python,5,completer,46,pos,"{'language': 'en', 'score': 0.9999961038705849}",en,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}",0.6249,pos
4132,2020-10-05,excellent teaching loved the way!!!!,5,completer,36,pos,"{'language': 'en', 'score': 0.9999967649751241}",en,"{'neg': 0.0, 'neu': 0.255, 'pos': 0.745, 'compound': 0.8679}",0.8679,pos
4133,2020-10-05,The course is excellent.  It is very well presented to beginners like me and although the homeworks look easy sometimes they are tricky and invite you to make an effort to completely understand  your code. Congratulations to the Proferssor  and  the  Staff for these great job. Thanks a lot. ,5,completer,292,pos,"{'language': 'en', 'score': 0.9999971324566819}",en,"{'neg': 0.025, 'neu': 0.604, 'pos': 0.371, 'compound': 0.9698}",0.9698,pos
4134,2020-10-05,"This course is very helpful.
I have a better understanding of python.Dr. Chuck is so great",5,completer,90,pos,"{'language': 'en', 'score': 0.9999968713495043}",en,"{'neg': 0.0, 'neu': 0.489, 'pos': 0.511, 'compound': 0.91}",0.91,pos
4135,2020-10-05,This course is a great introduction to python! I started with zero background. The lecture structure is very good as it slowly builds you up to more complicated things. The lecturer is clear in explaining and provides good examples. The quizzes are also very helpful.,5,completer,267,pos,"{'language': 'en', 'score': 0.9999970517770718}",en,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.9475}",0.9475,pos
4136,2020-10-05,This is a great course for absolute beginners ,4,completer,46,pos,"{'language': 'en', 'score': 0.9999966130970581}",en,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6249}",0.6249,pos
4137,2020-10-05,I've been studying their courses taught by Dr. Chuck since 2015 and I can unequivocally say that he is one of a kind â,5,completer,118,pos,"{'language': 'en', 'score': 0.9999984017594131}",en,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.5267}",0.5267,pos
4138,2020-10-05,"This is a great course to kickstart your python programming. Only thing is that they teach you till loops, so you will miss out on topics like arrays.",4,completer,150,pos,"{'language': 'en', 'score': 0.9999966472058015}",en,"{'neg': 0.057, 'neu': 0.739, 'pos': 0.203, 'compound': 0.6943}",0.6943,pos
4139,2020-10-04,There are no subtitles in Russian.,1,dropout,34,neg,"{'language': 'en', 'score': 0.9999962967324902}",en,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
4140,2020-10-04,"Thank you very much because of offering this course, which was really great and useful.  ",5,completer,89,pos,"{'language': 'en', 'score': 0.9999981697702702}",en,"{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.8766}",0.8766,pos
4141,2020-10-04,"This course is an excellent course for anyone thinking of starting programming in Python. The course is well laid out and the testing is great. Trust me when I tell you the Prof is great. I love his conversational style. You feel as if you are in a one on one class. I had some struggles as I try to ingest the milk of Python programming but I think I did well so far. I preferred using the autograder than being assessed by my peers because the autograder can't confuse a 1 with a 0. What you put in is what you get. If I could give this 6 stars, I would.",5,completer,556,pos,"{'language': 'en', 'score': 0.9999975572343689}",en,"{'neg': 0.016, 'neu': 0.815, 'pos': 0.169, 'compound': 0.928}",0.928,pos
4142,2020-10-04,Perfect for a Start.,5,completer,20,pos,"{'language': 'en', 'score': 0.9999940887134493}",en,"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5719}",0.5719,pos
4143,2020-10-04,I t was great course .,5,completer,22,pos,"{'language': 'en', 'score': 0.9999965817609715}",en,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}",0.6249,pos
4144,2020-10-04,Awesome,5,completer,7,pos,"{'language': 'af', 'score': 0.9999957460253549}",af,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,pos
4145,2020-10-04,Great Course!,5,completer,13,pos,"{'language': 'en', 'score': 0.9999975442528943}",en,"{'neg': 0.0, 'neu': 0.185, 'pos': 0.815, 'compound': 0.6588}",0.6588,pos
4146,2020-10-04,THIS IS A EXCELLENT COURSE AND THIS IS GOOD WEBSITE .,5,completer,53,pos,"{'language': 'en', 'score': 0.9999961818857677}",en,"{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.765}",0.765,pos
4147,2020-10-04,its so gooood....,5,completer,17,pos,"{'language': 'en', 'score': 0.5714261339444747}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
4148,2020-10-04,so much interesting and helpful! thank you all!,5,completer,47,pos,"{'language': 'en', 'score': 0.9999947435993253}",en,"{'neg': 0.0, 'neu': 0.361, 'pos': 0.639, 'compound': 0.8344}",0.8344,pos
4149,2020-10-04,This course is very good for the beginner for python. I am interesting to learn this course and it is  useful for my research. Thank you all.,5,completer,141,pos,"{'language': 'en', 'score': 0.9999951145987099}",en,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.8832}",0.8832,pos
4150,2020-10-04,I highly recommend this course to anyone who loves to learn python.Great learning experience !,4,completer,94,pos,"{'language': 'en', 'score': 0.9999963218590386}",en,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.7773}",0.7773,pos
4151,2020-10-04,A very special course anda a very special techer. Excelent!,5,completer,59,pos,"{'language': 'en', 'score': 0.9999968852248768}",en,"{'neg': 0.0, 'neu': 0.489, 'pos': 0.511, 'compound': 0.7413}",0.7413,pos
4152,2020-10-04,It is very good course. I have many things to learn in this course.,3,completer,67,neu,"{'language': 'en', 'score': 0.999997264010102}",en,"{'neg': 0.0, 'neu': 0.79, 'pos': 0.21, 'compound': 0.4927}",0.4927,pos
4153,2020-10-04,Fabulous!!,5,completer,10,pos,"{'language': 'id', 'score': 0.5714283921625857}",id,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6103}",0.6103,pos
4154,2020-10-04,nice well planned (programmed ) course,5,completer,38,pos,"{'language': 'en', 'score': 0.9999976001961174}",en,"{'neg': 0.0, 'neu': 0.38, 'pos': 0.62, 'compound': 0.5994}",0.5994,pos
4155,2020-10-04,Thank you for this! I am really grateful though i still have so many to learn. Thank you for this great introduction! Will continue learning ,5,completer,141,pos,"{'language': 'en', 'score': 0.9999960510221864}",en,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.9294}",0.9294,pos
4156,2020-10-04,this course is very good for beginners . I recommend  the way that Dr. Chuck use for teaching . Thanks,5,completer,102,pos,"{'language': 'en', 'score': 0.999996316406383}",en,"{'neg': 0.0, 'neu': 0.62, 'pos': 0.38, 'compound': 0.8221}",0.8221,pos
4157,2020-10-04,Easy to understand explanations. Fun lectures. Super good intro to Python. The browser tool for programming is also a big plus. ,5,completer,128,pos,"{'language': 'en', 'score': 0.9999973299617205}",en,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.9186}",0.9186,pos
4158,2020-10-04,This Course is just awesome. Sir I truly feel that you have done a wonderful job in establishing this course. The content of this course is taught in a very easy way and so coding doesn't seem to me as much terrifying as it was before for me.,5,completer,242,pos,"{'language': 'en', 'score': 0.9999973422269908}",en,"{'neg': 0.064, 'neu': 0.695, 'pos': 0.241, 'compound': 0.8805}",0.8805,pos
4159,2020-10-04,good,5,completer,4,pos,"{'language': 'so', 'score': 0.9999974052091348}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
4160,2020-10-04,It is a really good course if you have no prior knowledgeable on coding and you wanna learn python..,5,completer,100,pos,"{'language': 'en', 'score': 0.9999978456310257}",en,"{'neg': 0.103, 'neu': 0.748, 'pos': 0.149, 'compound': 0.2484}",0.2484,pos
4161,2020-10-04,nice,5,completer,4,pos,"{'language': 'pl', 'score': 0.9999956911563372}",pl,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,pos
4162,2020-10-04,This is the BEST course I've enrolled. Easy to follow activities excellent materials and professor. The workload is light with lots of learning experience as  a beginner in the course.,5,completer,184,pos,"{'language': 'en', 'score': 0.9999965501952284}",en,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.9106}",0.9106,pos
4163,2020-10-04,very clear explanation with practicals made easy,5,completer,48,pos,"{'language': 'en', 'score': 0.9999931583133785}",en,"{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.6997}",0.6997,pos
4164,2020-10-04,"Many thanks, Dr. Chuck",5,completer,22,pos,"{'language': 'en', 'score': 0.9999980698358494}",en,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,pos
4165,2020-10-04,"Professor chuck is unbelievable, the way he teaches is very simple, down to earth and connecting I thoroughly enjoyed the course and gonna continue with the specialization.",5,completer,172,pos,"{'language': 'en', 'score': 0.9999989009717338}",en,"{'neg': 0.0, 'neu': 0.817, 'pos': 0.183, 'compound': 0.659}",0.659,pos
4166,2020-10-04,amazing,5,completer,7,pos,"{'language': 'sw', 'score': 0.9999958323485765}",sw,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5859}",0.5859,pos
4167,2020-10-04,Learning Python is quite interesting.,5,completer,37,pos,"{'language': 'en', 'score': 0.8571391300906653}",en,"{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.4576}",0.4576,pos
4168,2020-10-04,It is very exciting to learn python!!!!!,5,completer,40,pos,"{'language': 'en', 'score': 0.999996262691973}",en,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.6869}",0.6869,pos
4169,2020-10-04,it was cool.,4,completer,12,pos,"{'language': 'en', 'score': 0.9999945337154644}",en,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.3182}",0.3182,pos
4170,2020-10-04,very good,5,completer,9,pos,"{'language': 'af', 'score': 0.9999950919915456}",af,"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4927}",0.4927,pos
4171,2020-10-04,amazing course for beginners,5,completer,28,pos,"{'language': 'en', 'score': 0.9999958854927486}",en,"{'neg': 0.0, 'neu': 0.441, 'pos': 0.559, 'compound': 0.5859}",0.5859,pos
4172,2020-10-04,Very instructive approach for people like me with any programming knowledge. Practice exercises are challeging and allows me to put in practice video lessons. ,5,completer,159,pos,"{'language': 'en', 'score': 0.99999603440867}",en,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3612}",0.3612,pos
4173,2020-10-04,"Best faculty, best online class experience. Everythings is perfect. ",5,completer,68,pos,"{'language': 'en', 'score': 0.9999956940277197}",en,"{'neg': 0.0, 'neu': 0.331, 'pos': 0.669, 'compound': 0.9201}",0.9201,pos
4174,2020-10-04,good  course,5,completer,12,pos,"{'language': 'en', 'score': 0.9999967951373004}",en,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,pos
4175,2020-10-04,I am very satisfied with this course and loking forward to complete other coursess in python as well,5,completer,100,pos,"{'language': 'en', 'score': 0.9999977747969628}",en,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.6361}",0.6361,pos
4176,2020-10-04,very useful course for beginner level of python learner,5,completer,55,pos,"{'language': 'en', 'score': 0.9999974582507036}",en,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.4927}",0.4927,pos
4177,2020-10-04,Awesome course content to learn with .,5,completer,38,pos,"{'language': 'en', 'score': 0.999995981554301}",en,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}",0.6249,pos
4178,2020-10-04,good teacher,5,completer,12,pos,"{'language': 'en', 'score': 0.9999973750653259}",en,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,pos
4179,2020-10-03,Excellent Course. ,5,completer,18,pos,"{'language': 'fr', 'score': 0.999995715267973}",fr,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,pos
4180,2020-10-03,Coursera is the in teaching online courses and also Charles Russell Severance is best in teaching keep it up ,5,completer,109,pos,"{'language': 'en', 'score': 0.9999950034601865}",en,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.6369}",0.6369,pos
4181,2020-10-03,good,5,completer,4,pos,"{'language': 'so', 'score': 0.9999979559848031}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
4182,2020-10-03,Good lecture!,5,completer,13,pos,"{'language': 'fr', 'score': 0.5714285293409586}",fr,"{'neg': 0.0, 'neu': 0.239, 'pos': 0.761, 'compound': 0.4926}",0.4926,pos
4183,2020-10-03,"It has been 20 years since I lost touch with programming. I was afraid i would never be able to face the comeback....you know, it was a totally different era....and I thought I could never catch up ever. But  you just got me to falling head over heels in love with programming again.Thank you",5,completer,292,pos,"{'language': 'en', 'score': 0.999997648477861}",en,"{'neg': 0.073, 'neu': 0.847, 'pos': 0.079, 'compound': 0.3182}",0.3182,pos
4184,2020-10-03,This course is best for beginners,5,completer,33,pos,"{'language': 'en', 'score': 0.9999962658745534}",en,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.6369,pos
4185,2020-10-03,It is a good course to begin with your python journey. But 'miles to go before I sleep'.,4,completer,88,pos,"{'language': 'en', 'score': 0.9999980427988882}",en,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4404}",0.4404,pos
4186,2020-10-03,Great to geet started,5,completer,21,pos,"{'language': 'en', 'score': 0.8571397020476405}",en,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,pos
4187,2020-10-03,Nice course,5,completer,11,pos,"{'language': 'fr', 'score': 0.999996059562293}",fr,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,pos
4188,2020-10-03,A very good course with a very kind teacher and very good support information and software aids.,5,completer,96,pos,"{'language': 'en', 'score': 0.9999980886062315}",en,"{'neg': 0.0, 'neu': 0.457, 'pos': 0.543, 'compound': 0.9195}",0.9195,pos
4189,2020-10-03,Great for beginners,5,completer,19,pos,"{'language': 'no', 'score': 0.9999957191602835}",no,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}",0.6249,pos
4190,2020-10-03,instructor is very nice and clear way of teaching,5,completer,49,pos,"{'language': 'en', 'score': 0.9999988503222502}",en,"{'neg': 0.0, 'neu': 0.54, 'pos': 0.46, 'compound': 0.7146}",0.7146,pos
4191,2020-10-03,It was great learning with great instructor. I appreciate the course for new learners.,5,completer,86,pos,"{'language': 'en', 'score': 0.9999952781201732}",en,"{'neg': 0.0, 'neu': 0.478, 'pos': 0.522, 'compound': 0.8979}",0.8979,pos
